year;accptTK;gbfp_SN;dcmlLtt;dcmlLng;Source;datstID;recrdrl;BEKNAAM;POLY_AREA;AREA;Area_km2;category;scientific_name;vernacular_name_en;vernacular_name_nl;gbif_link;ias_link;score;origin;popup
2020;2891770;Impatiens glandulifera Royle;50.75175;4.66241;Natagora;https://doi.org/10.15468/p58ip1;<a href=https://www.gbif.org/occurrence/3307058407>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/3307058407>GBIF record</a>
2020;3034825;Heracleum mantegazzianum Sommier & Levier;50.59714;4.53407;Natagora;https://doi.org/10.15468/p58ip1;<a href=https://www.gbif.org/occurrence/3307057855>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/3307057855>GBIF record</a>
2020;2891770;Impatiens glandulifera Royle;50.77649;4.64676;Natagora;https://doi.org/10.15468/p58ip1;<a href=https://www.gbif.org/occurrence/3307056623>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/3307056623>GBIF record</a>
2020;2891770;Impatiens glandulifera Royle;50.79643;4.65069;Natagora;https://doi.org/10.15468/p58ip1;<a href=https://www.gbif.org/occurrence/3307056621>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/3307056621>GBIF record</a>
2020;2891770;Impatiens glandulifera Royle;50.65441;4.56629;Natagora;https://doi.org/10.15468/p58ip1;<a href=https://www.gbif.org/occurrence/3307056521>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/3307056521>GBIF record</a>
2020;2891770;Impatiens glandulifera Royle;50.67606;4.68353;Natagora;https://doi.org/10.15468/p58ip1;<a href=https://www.gbif.org/occurrence/3307055697>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/3307055697>GBIF record</a>
2020;2891770;Impatiens glandulifera Royle;50.66474;4.13002;Natagora;https://doi.org/10.15468/p58ip1;<a href=https://www.gbif.org/occurrence/3307055377>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/3307055377>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.818653;4.399513;iNaturalist;NA;<a href=https://www.gbif.org/occurrence/3302403965>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=NA>NA</a><br>Source: iNaturalist<br><a href=https://www.gbif.org/occurrence/3302403965>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.81134;4.16374;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127930344>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127930344>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.86431;4.58205;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127928258>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127928258>GBIF record</a>
2021;2891770;Impatiens glandulifera Royle;50.75101;3.94585;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127928179>;Mark - Marcq;178649712.428;178.649712428;179;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127928179>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.86958;4.47822;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127927811>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127927811>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;51.01861;4.50317;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127927459>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127927459>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.89;4.66688;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127927312>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127927312>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;51.00963;4.77531;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127926462>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127926462>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.88206;4.50008;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127926375>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127926375>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.96684;4.4637;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127925889>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127925889>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.87469;4.72107;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127925692>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127925692>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.88144;4.29714;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127925276>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127925276>GBIF record</a>
2021;2891770;Impatiens glandulifera Royle;50.8647;4.68642;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127924645>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127924645>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.94248;4.39199;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127924192>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127924192>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.92918;4.43773;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127923970>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127923970>GBIF record</a>
2021;2891770;Impatiens glandulifera Royle;50.98163;4.47942;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127923886>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127923886>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.90937;4.57506;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127923458>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127923458>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.87332;4.78215;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127922980>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127922980>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;51.0049;4.50072;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127922831>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127922831>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.90906;4.31206;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127922299>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127922299>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.82454;4.28001;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127922118>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127922118>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.91738;4.37783;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127921533>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127921533>GBIF record</a>
2021;2891770;Impatiens glandulifera Royle;51.04474;4.42917;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127921395>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127921395>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.81985;4.40067;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127920800>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127920800>GBIF record</a>
2021;3034825;Heracleum mantegazzianum Sommier & Levier;50.92389;4.47833;Waarnemingen.be;https://doi.org/10.15468/smdvdo;<a href=https://www.gbif.org/occurrence/3127920793>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2021<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/3127920793>GBIF record</a>
